href;firstName;lastName;rank_score;rank_score
3b0a516d2921e0d6;Batgerel;Danaa;11.81;499
4144798612ef96e5;Edmen;Shahbazyan;11.73;500
4a57ebb14315b251;Randa;Markos;11.7;501
e0b0cf71e0d69dd0;Kanako;Murata;11.45;502
99506df1af6c8b3b;John;Dodson;11.34;503
d2bc285ead803db0;Louis;Smolka;11.15;504
d05cb1e8d1b885d8;Jinh Yu;Frey;11.11;505
6c8072b61c276e67;Jessica-Rose;Clark;10.86;506
a9da3158dd2c2b5a;Jack;Jenkins;10.25;507
c0386644627a7ee5;Mana;Martinez;10.06;508
eb04b9d31e938edb;Michelle;Waterson-Gomez;10.05;509
da22387a0407a2dc;Da'Mon;Blackshear;10.0;510
70d2329a92864fdb;Sabina;Mazo;9.88;511
c742287ed86a09bc;Jessica;Penne;9.85;512
008ea710276c9606;Jeff;Molina;9.79;513
9ada30894bf04e19;David;Dvorak;9.75;514
fe2babf95de24fb1;Raul;Rosas Jr.;9.75;515
a57cb948c4c70a47;Isaac;Dulgarian;9.75;516
d80ee110748171ac;Mike;Breeden;9.75;517
e00a3dee329a51f7;Jamall;Emmers;9.72;518
4234f0097c83fa62;Sijara;Eubanks;9.7;519
077e3ace32b72be9;CJ;Vergara;9.53;520
56f7d7ee06be4aab;Zac;Pauga;9.52;521
5078e1dacf9d25f4;Luana;Santos;9.5;522
207773daeb4afa7b;Devonte;Smith;9.47;523
fb3e61720be4690c;Mike;Davis;9.37;524
1a08b01fdabb6ae2;Tony;Kelley;9.35;525
972c456ff38b2015;Claudio;Ribeiro;9.26;526
3d074044a33825e7;Ramiz;Brahimaj;9.07;527
f41b9f5efc7162d6;Jamal;Pogues;9.02;528
253076a23d03dcd0;Allan;Nascimento;8.8;529
d8c811df0386d5e8;Rinya;Nakamura;8.75;530
0bc697c5936a2d0a;Trevor;Peek;8.75;531
87a1dc546b1c5caf;Makwan;Amirkhani;8.71;532
80d8aed0ca9b00f3;Montana;De La Rosa;8.7;533
a7151778b3381036;Kurt;Holobaugh;8.69;534
84f727cf0166d6f2;Jose;Johnson;8.61;535
305d73ede05e31ad;Austin;Lingo;8.5;536
b12fb759e02378de;Gilbert;Urbina;8.36;537
4798e823ada58fe9;Veronica;Hardy;8.31;538
17e97649403ba428;Joshua;Van;8.28;539
568bbad0eaced57c;Shanna;Young;8.27;540
40cb680ae1cd331f;Yazmin;Jauregui;8.15;541
6aae253467e8f9ce;Tafon;Nchukwi;8.11;542
dc7927cd622676a7;Victor;Altamirano;8.05;543
b93c06d09d1c4ac0;Steven;Peterson;7.9;544
dee294e9717012c2;Malcolm;Gordon;7.76;545
26e3f3928b1891d9;Hannah;Goldy;7.68;546
2b68d9f125d07b42;Jared;Vanderaa;7.57;547
37d752ec41ed84bb;Maria;Oliveira;7.48;548
257b0c8d6f199895;Impa;Kasanganay;7.47;549
3fa97913cfd205d3;Alessandro;Costa;7.44;550
1497e735d9f2560a;Ange;Loosa;7.4;551
ec23c1be628d8057;Trevin;Jones;7.09;552
bc7d1ad49fcb2d08;Jaqueline;Amorim;7.07;553
a29db9cd4f9ccea5;Natan;Levy;6.9;554
de594b35c45c2e9a;Eduarda;Moura;6.78;555
12e0fdc606f7e274;Luis;Saldana;6.78;556
687c15b2eddfaa63;Danilo;Marques;6.76;557
ec34349e7dffcde7;Claudia;Gadelha;6.67;558
b96619b3acd7d9da;Miesha;Tate;6.56;559
5f179af5fffeb9f6;Cortney;Casey;6.54;560
dbac0a413af64bbe;Felipe;Colares;6.43;561
f6bcbd91b114ff58;Johnny;Munoz;6.34;562
60193e707634e560;Montserrat;Rendon;5.75;563
5dd180c8b3196786;Gloria;de Paula;5.58;564
40f3cb27fc7305a1;Themba;Gorimbo;5.52;565
5eb50529a8418b77;Gabe;Green;5.47;566
7debc13b36343605;Cristian;Quinonez;5.43;567
776d4262c4da38bf;Pete;Rodriguez;5.4;568
3cf66c62d9069f43;Lucie;Pudilova;5.38;569
cdadae5363b66eef;Francisco;Figueiredo;5.38;570
029e1293e609fd74;Abubakar;Nurmagomedov;5.34;571
c0d5c0c95c59050b;Ariane;Carnelossi;5.33;572
9b7dfb3b7d99926a;Vanessa;Melo;5.21;573
e99821959a840bb8;Lara;Procopio;5.15;574
6e743a33d56bdaa4;Payton;Talbott;5.0;575
b909a9a9688b5284;Gabriel;Miranda;5.0;576
5b03b61f9d90125e;Morgan;Charriere;5.0;577
fa07345cc9db5cc9;Billy;Goff;5.0;578
65adf3856c4d9256;Jafel;Filho;5.0;579
1effd880e1f1bb30;Garrett;Armfield;5.0;580
dda15dbfafb792df;Kevin;Jousset;5.0;581
b39f7a6c2be17ee8;Charlie;Campbell;5.0;582
c051c2e12d692b8a;Jesus;Aguilar;5.0;583
32490e80ddab1e5a;Song;Kenan;4.83;584
1d239d571e342453;Germaine;de Randamie;4.79;585
b5da8f7d05e85a55;Josh;Parisian;4.76;586
a01a62132460a98d;Adam;Fugitt;4.75;587
a72a2a769fa5a2be;Anshul;Jubli;4.75;588
b62d5280966b2460;Clayton;Carpenter;4.75;589
725b1abc9a39d873;AJ;Fletcher;4.75;590
b671bdf981ad527d;HyunSung;Park;4.75;591
5d495dec23d7c68e;Francis;Marshall;4.75;592
c739c2995a275314;Yanal;Ashmouz;4.75;593
102a8fdf8cbf7467;Kleydson;Rodrigues;4.75;594
798e48f9e7f6ba22;Carlos;Hernandez;4.72;595
122ac9b816d8b71c;Shana;Dobson;4.58;596
ae7fe94f117f98cf;Joaquim;Silva;4.5;597
147e70aa6cc48cfc;Tresean;Gore;4.5;598
4f3064faf17aa711;Tamires;Vidal;4.5;599
37f560436d745c18;Nikolas;Motta;4.5;600
aa0c573da7119292;Juliana;Miller;4.25;601
b4880ef2f838d4e1;Silvana;Gomez Juarez;4.25;602
78e501478a36a018;Khama;Worthy;4.19;603
06f36cf4bd97ec77;Ed;Herman;4.08;604
056c493bbd76a918;Henry;Cejudo;4.04;605
fccf811c1e8b01c7;Andrew;Sanchez;4.03;606
8614b7134913f5d5;Jarjis;Danho;4.0;607
7b433309b0fd12aa;Brad;Katona;4.0;608
971dba22c622af12;Josefine;Knutsson;4.0;609
f8f1ec513bcfef43;Alexander;Munoz;4.0;610
feedf3053472fe56;Charles;Radtke;4.0;611
7138a15258dabf20;Bruna;Brasil;4.0;612
8b1ed83b02303075;Taylor;Lapilus;4.0;613
59c438c81fbf3ece;Tereza;Bleda;4.0;614
d9a56ecb6e94f02e;Evan;Elder;4.0;615
e3964ece586e0635;Jacqueline;Cavalcanti;4.0;616
8d20d76af3f213ce;Joseph;Holmes;3.97;617
304a21d0595e1a08;Justin;Jaynes;3.91;618
39d91e95949de3d9;Felicia;Spencer;3.87;619
86d9dbe1bfcbade7;Julia;Avila;3.85;620
f2b6fdb20675b11c;Mike;Perry;3.82;621
96924b0019b3aff1;Gaston;Bolanos;3.8;622
5095b0920a3602aa;Blake;Bilder;3.8;623
e4ba58725825412d;Dan;Argueta;3.8;624
5c637af9472ae7cc;Jamey-Lyn;Horth;3.8;625
8c169fbe1ac33637;Loik;Radzhabov;3.8;626
7ab478c397cd68ef;Aliaskhab;Khizriev;3.73;627
c878270af633eb11;Jordan;Wright;3.62;628
cfc3e7bb44685289;Trey;Ogden;3.6;629
4bd6b4800070b069;Chas;Skelly;3.58;630
c7c39e2fb70248b3;Chad;Anheliger;3.58;631
ce632027bf2a871b;Dalcha;Lungiambula;3.52;632
dab8cfbb6b1db10a;Livinha;Souza;3.44;633
135d124172a0bea3;Damir;Ismagulov;3.41;634
9dedfdd91070ddd8;Victoria;Leonardo;3.4;635
2e5c2aa8e4ab9d82;Paulo;Costa;3.4;636
2c010b26a3306969;Orion;Cosce;3.4;637
19b7738321cfae42;Mallory;Martin;3.3;638
78f485f851891d68;Journey;Newson;3.13;639
9fe7af8b3fbe00a0;Preston;Parsons;3.08;640
52c2ae6d2f2d2613;Youssef;Zalal;3.06;641
a17ad5a5048e8c3f;Darren;Stewart;3.03;642
80daefbed11ce998;Alejandro;Perez;2.98;643
abd5fb12437eda21;Ramazan;Emeev;2.95;644
d2cd7a69cc55e7ed;Austin;Hubbard;2.78;645
c730a0be691dc081;Jared;Gooden;2.71;646
9e50097a89442158;Mickey;Gall;2.68;647
55fa6ce3e522c8bb;Zhalgas;Zhumagulov;2.62;648
5f6f049d54728e88;Andre;Ewell;2.54;649
79cb2a690b9ba5e8;Zarrukh;Adashev;2.47;650
f6ad6a1e4d600e0d;Mason;Jones;2.46;651
b4c6c904a9ffc5e8;Ashley;Yoder;2.37;652
016a8d958883167c;Gina;Mazany;2.21;653
297a2b35444c245b;Mandy;Bohm;2.19;654
feaf00f3373435d6;Chris;Gruetzemacher;2.17;655
2af2f2e26c4c0402;Hunter;Azure;1.92;656
f9d0cae37dabfafc;Ike;Villanueva;1.87;657
79325a3c1a5c3bf4;Andreas;Michailidis;1.86;658
ec18eb918121787c;Kazula;Vargas;1.83;659
928ae2e5b5f7a9ec;Justine;Kish;1.78;660
09e62c450e754913;Jimmy;Flick;1.75;661
1235b31de15d0c6e;Montserrat Conejo;Ruiz;1.71;662
bbc9ab95fa766493;Anderson;Dos Santos;1.66;663
a6c20202c701e5ca;Sasha;Palatnikov;1.63;664
93b62c5f2ba18e51;Gustavo;Lopez;1.57;665
f72465a784c1b084;Jessica;Eye;1.55;666
215a70f073a7b726;Jordan;Espinosa;1.54;667
82e7929bf6c2b689;Diego;Sanchez;1.53;668
d4691518d012b9e7;Aspen;Ladd;1.52;669
cd3d7e37ff2d679c;Ricky;Turcios;1.47;670
1588b787bda7b540;Tom;Breese;1.45;671
c549573c0df4d676;Maki;Pitolo;1.43;672
2f1a257d6777096d;Luigi;Vendramini;1.42;673
483a953b18d73bb3;Deron;Winn;1.4;674
ccf5dc41417e9daf;Juan;Espino;1.39;675
b60c980f79b87ce8;Bea;Malecki;1.38;676
325ad0dd9126d3df;Randy;Costa;1.36;677
4f140403000158b5;Herbert;Burns;1.33;678
a4de54ea806fb525;Ray;Borg;1.3;679
cf65d56b0755ed3b;Alan;Jouban;1.3;680
18b602842a24f7c5;Mike;Rodriguez;1.24;681
eebc23626e38f5dc;Liana;Jojua;1.06;682
37c5366d18ed6c05;Roosevelt;Roberts;1.06;683
3974fa35c917af1d;Ricardo;Lamas;1.02;684
4100c7a09497ad41;Kay;Hansen;1.0;685
8abac218746e04ca;Takashi;Sato;1.0;686
eee0ef3e2b14816b;Kai;Kamaka;0.97;687
0de720c0f1d4ab9c;Danny;Chavez;0.97;688
d008d785f6347dc2;JeongYeong;Lee;0.95;689
ae071698e1a3ccd4;Christian;Aguilera;0.94;690
f998f5c102250d6e;Yohan;Lainesse;0.9;691
9c65736747ca92ec;Leonardo;Santos;0.85;692
2844b047183a1adb;Luis;Pena;0.84;693
0641c21bec209472;Mike;Jackson;0.77;694
be68b375707dcb85;Spike;Carlyle;0.49;695
ebef46976554f975;Jordan;Griffin;0.49;696
a0e75f4a13eb73f1;Megan;Anderson;0.49;697
8be158ca1e5ea6a0;Dwight;Grant;0.46;698
c21a036b4e012f1c;John;Makdessi;0.45;699
c2a670b22d2e196f;Aleksa;Camur;0.41;700
7772b283d288dbe2;Guram;Kutateladze;0.3;701
899923ff6ab13917;Bevon;Lewis;0.27;702
06a80a685ea98573;Irwin;Rivera;0.24;703
7c9f96f9a6a5cd50;Brok;Weaver;0.09;704
b12fc8a41e82d3a2;Joby;Sanchez;0.0;705
b13da0b1a3aed3e7;Nick;Ring;0.0;706
b5b684eac99ae0a3;Chad;Mendes;0.0;707
b19fc66613dc75b9;Chris;Brennan;0.0;708
b3d21b2610dcfaeb;Emily;Whitmire;0.0;709
f5990c11974d8e9c;Mike;Pyle;0.0;710
f59f1d3a2ff13edd;Eric;Schafer;0.0;711
f59e9e49ef85b469;Jason;Young;0.0;712
d0c29452d3272603;Dan;Miller;0.0;713
b102c26727306ab6;Jussier;Formiga;0.0;714
b57edace7b647f07;Matt;Hobar;0.0;715
b60391da771deefe;Todd;Medina;0.0;716
f8dc544e7077d014;Jorge;Santiago;0.0;717
f57dd0bfa8c17813;Mark;De La Rosa;0.0;718
b59037262c8fe060;Ryan;Janes;0.0;719
f5ff7bcdcfeba3ad;Trevor;Prangley;0.0;720
f86cb5f25d545e0e;Daniel;Spitz;0.0;721
b4c96c3d9139bf0e;Patrick;Walsh;0.0;722
b406da701c479076;Ernest;Chavez;0.0;723
f77c68bb4be8516d;Yoel;Romero;0.0;724
b369533a577fa97c;Dan;Christison;0.0;725
dd12382f28296f7b;Wang;Guan;0.0;726
b361180739bed4b0;David;Abbott;0.0;727
b4537562f88ac582;Khalid;Taha;0.0;728
b45d6b73f4ca4467;Andre;Winner;0.0;729
b2e3aca4cd363477;Chris;Cariaso;0.0;730
b2acebbef8da14ea;Akihiro;Gono;0.0;731
b4bc2e3353a770b5;Ian;Freeman;0.0;732
dcbf01d605681ad1;Elizabeth;Phillips;0.0;733
b53c46f613f6f248;Brianna;Fortino;0.0;734
b2a2da86546ddb19;Buddy;Roberts;0.0;735
f797f0c57a83353e;Trevor;Smith;0.0;736
b26d3e3746fb4024;Brian;Bowles;0.0;737
f65dcb22dada2223;Josh;Sampo;0.0;738
d1152823307d7e7c;Rameau Thierry;Sokoudjou;0.0;739
d71d968dc6ecfdaf;Katsuhisa;Fujii;0.0;740
b4eeac608fc82f88;Yves;Jabouin;0.0;741
dd37fd509af89f15;Josh;Koscheck;0.0;742
f7a7f7118d4b01b6;Lyoto;Machida;0.0;743
f7d73e452b064bf2;Danny;Henry;0.0;744
b44f39a5c6596953;Pedro;Rizzo;0.0;745
d1528ac5675558b1;Rashad;Coulter;0.0;746
b0bd0c5425668b8f;Henrique;da Silva;0.0;747
a6959da32f0e6b5d;Kyle;Bradley;0.0;748
a6c2f5381d575920;Orlando;Wiet;0.0;749
fe5a9547479396ab;Jim;Alers;0.0;750
a6d8bfe9e0c8153b;Kevin;Burns;0.0;751
a6fd2173d5e2d7f0;Jason;Day;0.0;752
a20f234df70f2182;Ji Yeon;Kim;0.0;753
fe435e440b5de0ff;Jake;Shields;0.0;754
db1f2ed63b54b9a7;Hector;Lombard;0.0;755
fdbefee0827e1567;Wu;Yanan;0.0;756
fd5b6598a3b70c0a;Seth;Baczynski;0.0;757
a7b48e18ca27795d;Mark;Kerr;0.0;758
a7d687e6ecb30981;Rob;Broughton;0.0;759
fcffee71cff5530e;Forrest;Griffin;0.0;760
a7ddae0be8b78147;Jessamyn;Duke;0.0;761
dbaaf42313af90fa;Joe;Doerksen;0.0;762
a7f4d0902bb64092;James;Irvin;0.0;763
fcd448a2fe1a23cc;Gian;Villante;0.0;764
fcce75a25c14a804;Bojan;Velickovic;0.0;765
a851c35f58199231;Syuri;Kondo;0.0;766
a8aba6fd8a463043;Jess;Liaudin;0.0;767
fcaae0385b514f11;Frank;Shamrock;0.0;768
a8e6a69796280f17;Nate;Marquardt;0.0;769
a6a9ab5a824e8f66;Joel;Sutton;0.0;770
fe91d254db77a7fc;Dustin;Kimura;0.0;771
a9d6e047ce48ab63;Allen;Crowder;0.0;772
d0e50a3d1b250708;Andre;Soukhamthath;0.0;773
a2b06ca02bca14c0;Harold;Howard;0.0;774
a2b12c3f3d60ff69;Alex;Garcia;0.0;775
da1d8d76404bb6b5;Bruno;Santos;0.0;776
ffc3e6daaa6da0b7;Johnny;Bedford;0.0;777
d967f0128c323de6;Daniel;Cormier;0.0;778
ffc088e64fab57e9;Quinton;Jackson;0.0;779
a36556bb1565e32d;Joe;Proctor;0.0;780
a390eb8a9b2df298;Chuck;Liddell;0.0;781
ff6a1f63c254127e;Albert;Tumenov;0.0;782
a3be148af5c7b088;Piotr;Hallmann;0.0;783
da97d6c97d09c030;Charles;McCarthy;0.0;784
a4e85a58fbce64b2;Joe;Soto;0.0;785
ff4c3ab594c7fac3;Cristiano;Marcello;0.0;786
a54a35a670d8e852;Andre;Roberts;0.0;787
fef3d17e27e916e7;Antonio;Carvalho;0.0;788
a54fc2d6fc224dc3;Jamie;Varner;0.0;789
a56607a451e4c70d;Chris;Wilson;0.0;790
fea8acf9bfcf09ec;Simeon;Thoresen;0.0;791
a566371ba2ad7152;Josh;Thomson;0.0;792
d90b630e0561818b;Gan;McGee;0.0;793
daf1b84aebd6602b;Roger;Huerta;0.0;794
fc9a9559a05f2704;Eddie;Wineland;0.0;795
fc6e681bf6658faf;Ashlee;Evans-Smith;0.0;796
b0a6124751a56bc4;Jonathan;Brookins;0.0;797
acff437707625fc7;Yushin;Okami;0.0;798
ad047e3073a775f3;Steve;Jennum;0.0;799
fae67903c4fe636b;Antonio Braga;Neto;0.0;800
ad3f53c454cbbead;Josh;Barnett;0.0;801
ad56b3f00ca38dfd;Mark;Godbeer;0.0;802
fa8b9e6b0c2269f8;Jason;Dent;0.0;803
d74cba8566291bfa;Junie;Browning;0.0;804
aec185309b4843d0;Siyar;Bahadurzada;0.0;805
aed06011bf62237b;Dongi;Yang;0.0;806
af5b208e97f5d382;Wilson;Gouveia;0.0;807
af62f99eb7606308;Erik;Perez;0.0;808
fa37628269132d1a;Godofredo;Pepey;0.0;809
fa315e6c77eee106;Brandon;Vera;0.0;810
af90b10c785ced3e;Mike;Rio;0.0;811
d0d7160824278840;Junior;Assuncao;0.0;812
af997f7611673880;Gadzhimurad;Antigulov;0.0;813
dc950d59dc590aca;Ebenezer Fontes;Braga;0.0;814
f95381efb3051d81;Hugo;Viana;0.0;815
b0550072e5f0afa7;Yoshihiro;Akiyama;0.0;816
f923e012414c883e;Lauren;Mueller;0.0;817
f9081770e28ea2e1;Reginaldo;Vieira;0.0;818
f8fe2053d73d7bcf;Nick;Catone;0.0;819
d761b3766e38c5db;Marcel;Fortuna;0.0;820
fb1538b46877a695;Jonathan;Goulet;0.0;821
d897897060f10a3a;Rich;Franklin;0.0;822
d7adfcfdf7c6c1f8;Ian;Entwistle;0.0;823
fc60ecf0671b9489;Chris;Holdsworth;0.0;824
aa03a3ca00ac6827;Carmelo;Marrero;0.0;825
fc31f896cde2bc2e;John;Howard;0.0;826
aa1952ec0b3dd8e1;Kurt;Pellegrino;0.0;827
aa5b4eff51bdc7d1;Gilbert;Melendez;0.0;828
aa6e591c2a2cdecd;Ricardo;Abreu;0.0;829
d81ac739417d7f53;Jake;Ellenberger;0.0;830
aac5ac38148f0528;Paul;Kelly;0.0;831
aae99701b21554e4;Ryan;Jensen;0.0;832
fbf0947399d14323;Ken;Stone;0.0;833
ab850a77a0fa487d;Sean;Spencer;0.0;834
ab8900ae1f1dfd4c;Yoshiyuki;Yoshida;0.0;835
d814f5192e58fb2f;Drew;Fickett;0.0;836
dbc17725b887860a;Cezar;Ferreira;0.0;837
abbc737317f66b81;Corey;Hill;0.0;838
fbf0537e420e698e;Daniel;Teymur;0.0;839
fbbde91f7bc2d3c5;Gary;Goodridge;0.0;840
f57a8a52ca401ed9;Nick;Diaz;0.0;841
dc0f07928009a127;Rob;Emerson;0.0;842
ac29d508d78384c9;Marcelo;Golm;0.0;843
d7b2c0b53883ee80;Kyle;Watson;0.0;844
dbea8c1cb327ab3d;Igor;Araujo;0.0;845
f2c8ebbeafd45f2b;Aaron;Riley;0.0;846
b63e800c18e011b5;Tedd;Williams;0.0;847
d23ccf4a6c221284;Karlos;Vemola;0.0;848
d221ee27afc7a60e;Viscardi;Andrade;0.0;849
e93b04e308913c2e;Dooho;Choi;0.0;850
e0ec3c3b6b611f7e;Hermes;Franca;0.0;851
c75b99887c8c3f5a;Keith;Rockel;0.0;852
c76ec2bc3a57666a;Mitch;Clarke;0.0;853
e9213f53ddeca978;Dhiego;Lima;0.0;854
e8fb8e53bc2e29d6;Marcus;Bossett;0.0;855
e8efeb9cf33b1941;Cesar;Marscucci;0.0;856
c7d297714d9ab1a4;Marion;Reneau;0.0;857
e8c170a64dc920ac;Tulio;Palhares;0.0;858
c80095f6092271a7;Tim;Boetsch;0.0;859
c8097968da5e5f13;Chris;Wade;0.0;860
c8136ab8aa32c974;Kalib;Starnes;0.0;861
e86bc32f5997a8f7;Forrest;Petz;0.0;862
d2036f31c035e0d1;Jose;Torres;0.0;863
d1e7fc58d4225cdf;Danny;Castillo;0.0;864
c945adc22c2bfe8f;Brad;Pickett;0.0;865
d1e6a6536ee62517;Tyrone;Roberts;0.0;866
e76d9f656ceb82ab;Aleksandra;Albu;0.0;867
c9f6385af6df66d7;Papy;Abedi;0.0;868
e70de1859b7ee78e;Sultan;Aliev;0.0;869
e6c5908910cc26e4;Lavar;Johnson;0.0;870
ca2efc9d7d523c43;Shawn;Jordan;0.0;871
c727c7d31c50c4cf;Anthony;Hamilton;0.0;872
c6a33ff198aaaeeb;Stephan;Bonnar;0.0;873
e5ecaf884b6da2bc;Chris;Clements;0.0;874
e979c76341f19b22;Tom;Duquesnoy;0.0;875
ec664422b22d9787;Jenel;Lausa;0.0;876
c2e3e67b5911bfb7;Diego;Brandao;0.0;877
ec2d13a87d3d9541;Sheldon;Westcott;0.0;878
c32fb8c0f6471a4d;Mirko;Filipovic;0.0;879
c3c23c99477c041b;Frank;Hamaker;0.0;880
ebc1f40e00e0c481;Stefan;Struve;0.0;881
c3ded6f7155f9ea4;Alex;Da Silva;0.0;882
c3ea8deeba00462b;Pete;Spratt;0.0;883
eb29176b03dfa888;Matt;Wiman;0.0;884
eb1723480fa2f96c;Caol;Uno;0.0;885
d2c55d1d2e67773b;David;Branch;0.0;886
c482c8605455a213;Junior;Albini;0.0;887
c4af2feb4b58bc3b;Kazuki;Tokudome;0.0;888
c4b81cdecd5d6abe;Gerald;Harris;0.0;889
c4b9296214f4c09c;Jason;Von Flue;0.0;890
eaea0fc7b76525a8;Mike;Guymon;0.0;891
c4fe2e9a06ea5bcb;Ben;Alloway;0.0;892
c575ab451e3c5b1d;Mickael;Lebout;0.0;893
c5a126ace82a6025;Anthony;Birchak;0.0;894
c5af5750e8bae4f0;Kyle;Bochniak;0.0;895
e0b74df14f52cd15;Mike;Brown;0.0;896
e9ac7bfb65c25497;John;Phillips;0.0;897
c670aa48827d6be6;Dan;Severn;0.0;898
cac08b8685387ca5;James;McSweeney;0.0;899
d1e1fdcea7c8a90a;Leandro;Issa;0.0;900
f5431394fb284bb9;James;Te Huna;0.0;901
ccd1299e0345e0ce;Melvin;Guillard;0.0;902
d1a1314976c50bef;Josh;Neer;0.0;903
cd01f0b768a32475;Jonathan;Wilson;0.0;904
e4aaaa34535e32b6;Nick;Denis;0.0;905
e17ac6410c8377f4;Bartosz;Fabinski;0.0;906
d188a3b817860ec6;Steven;Siler;0.0;907
cd7763bcadb5d4c8;Alan;Patrick;0.0;908
cd7bafbeee1f29a0;War;Machine;0.0;909
e45cfa47f504033a;Jason;Gonzalez;0.0;910
ce1e867808ef5fce;Justin;Willis;0.0;911
ce6065baef021cf3;Ikuhisa;Minowa;0.0;912
ce783bf73b5131f9;Eugene;Jackson;0.0;913
cedfdf8d423d500c;Pat;Miletich;0.0;914
cf946e03ba2e7666;Kevin;Aguilar;0.0;915
cf9d24e4bd0cf2ce;Mark;Bocek;0.0;916
cfaf010d5b389c09;Mike;Wilkinson;0.0;917
cfb65863d5099327;Thales;Leites;0.0;918
e18a19001a3f7c7d;Alptekin;Ozkilic;0.0;919
e363b21261814830;Marcos;Vinicius;0.0;920
d156513a19acf856;Sam;Alvey;0.0;921
e361e5c858af6ff1;Alex;Karalexis;0.0;922
d023ae89a2a4a41e;Matthew;Riddle;0.0;923
d024ed963e8bf7ea;Damien;Brown;0.0;924
d0314416a7f26527;Michael;McDonald;0.0;925
ccdd90bd1fc7dab6;Vladimir;Matyushenko;0.0;926
cc900c6a71ed23f3;Clay;Collard;0.0;927
cb139171ed1b69fe;Kenny;Florian;0.0;928
cc900af167fbedfd;Timothy;Johnson;0.0;929
e5d03e4d966126bd;Jason;High;0.0;930
cb46dface0e28a2c;Jorge;Rivera;0.0;931
e5c9de15bb58b1c6;Evan;Dunham;0.0;932
cb52f9490c2dc069;Sean;O'Connell;0.0;933
e5bda12faabfc850;Luis;Henrique;0.0;934
e57fdbea1b828202;Jake;Hecht;0.0;935
cbd3e590a85b18c5;Mirsad;Bektic;0.0;936
cbd5d3cdd862e90e;Rory;MacDonald;0.0;937
e56daf7725a0b5ab;Justin;Edwards;0.0;938
cbd6f1abf955e628;Dave;Herman;0.0;939
cbe79765d44bd172;Alvin;Robinson;0.0;940
e14b5aa06eea9653;Abel;Trujillo;0.0;941
cbf94e4c4af4ff6d;Nate;Loughran;0.0;942
cbfd1d34356a004c;Jeff;Monson;0.0;943
e51fcd9cd84c0b93;Michel;Prazeres;0.0;944
e51ee8ded927fc51;Chris;de la Rocha;0.0;945
cc351e408bbb7d43;Brandon;Davis;0.0;946
e51e5cb722bd47a8;Patrick;Cummins;0.0;947
cc6f9d1e89f3449a;Manvel;Gamburyan;0.0;948
e50cd77732d39967;Aisling;Daly;0.0;949
cc84b68f862b466f;Eddie;Yagin;0.0;950
e5010b1b94ca5755;Paul;Felder;0.0;951
e4bde462b043d3e1;Sanae;Kikuta;0.0;952
ec71a892fada28c7;Marco;Beltran;0.0;953
c295de4e10acd4c9;Isaac;Vallie-Flagg;0.0;954
c268b2cfebccf652;John;Lineker;0.0;955
f341f9551ba744e2;Paul;Jones;0.0;956
b959e8c7fd8390d2;Kyle;Kingsbury;0.0;957
dd4c16777fb2ccf9;Heather;Clark;0.0;958
b9664eae2ac75262;Eric;Spicely;0.0;959
d50382dc0565a9e1;Viviane;Pereira;0.0;960
e25bcbcdaf6537a1;Reza;Madadi;0.0;961
b9c03e7a4557e542;Royston;Wee;0.0;962
b9d0fd83bb8a147a;Keith;Jardine;0.0;963
d4f364dd076bb0e2;Cung;Le;0.0;964
e2b8186b618b00c4;Shamar;Bailey;0.0;965
d4a31850a7457f1b;Amanda;Cooper;0.0;966
ba043b03eb799063;Phil;Harris;0.0;967
ba1e6cb3d43f7430;Justin;Ledet;0.0;968
ba280572acfba13f;Matt;Mitrione;0.0;969
baa5358456803df8;Alex;Hunter;0.0;970
f215cfbd4ba3c270;Garreth;McLellan;0.0;971
f1f9e48a0d150757;Steve;Cantwell;0.0;972
bb1a2cdad6ff34db;Jason;Knight;0.0;973
f1b2a4365799c48b;Christian;Wellisch;0.0;974
f1928a52590c5532;Curtis;Millender;0.0;975
d468288756ae3982;Renato;Sobral;0.0;976
bbfca6d5c27d9cd8;Edwin;Figueroa;0.0;977
bc3ec52ef70fc155;Ryan;Jimmo;0.0;978
f0abbb6f3444dae7;Paul;Buentello;0.0;979
f3388d2cf7ab3f64;Rob;MacDonald;0.0;980
d512d9f204059f57;Joe;Riggs;0.0;981
c24b1db4b809d41b;Renato;Verissimo;0.0;982
f34312c2ccfa0e00;Spencer;Fisher;0.0;983
d62bb4d84a7267ba;Mark;Hughes;0.0;984
d5f820c11a121050;Aaron;Simpson;0.0;985
f53c1f4ceeed8c08;Dustin;Ortiz;0.0;986
b6850671a008bf9a;Felice;Herrig;0.0;987
b69f24c500d783e7;Francimar;Barroso;0.0;988
b6c4451cb13c9303;Andy;Ogle;0.0;989
e2ccd9a9ace60de7;Aleksei;Kunchenko;0.0;990
f50d95223751e6ca;Russell;Doane;0.0;991
b6e6c3b1dcaae0a1;Will;Brooks;0.0;992
d06f8869449ba7bd;Alexander;Yakovlev;0.0;993
b71ce838b01f2cad;Rony;Jason;0.0;994
d5ed14b2153c6ed2;Semmy;Schilt;0.0;995
b72a60a0cadff408;Louis;Gaudinot;0.0;996
b76c6268dc1d3c05;Danielle;Taylor;0.0;997
b76ed59283d3559c;Tsuyoshi;Kohsaka;0.0;998
d58478ded5534695;Maiquel;Falcao;0.0;999
b7d524c77c27389b;Marcus;Davis;0.0;1000
b7f38813485745da;Michael;Kuiper;0.0;1001
