href;firstName;lastName;rank_score;rank_score
ab2b4ff41d6ebe0f;Alex;Perez;5.18;502
4798e823ada58fe9;Veronica;Hardy;5.12;503
c7d7fda69ec410d3;Kamuela;Kirk;5.11;504
e7e01e266a9d4342;Ronnie;Lawrence;5.11;505
f2688492b9a525a3;Frankie;Edgar;5.02;506
dda15dbfafb792df;Kevin;Jousset;5.0;507
fa07345cc9db5cc9;Billy;Goff;5.0;508
6e743a33d56bdaa4;Payton;Talbott;5.0;509
65adf3856c4d9256;Jafel;Filho;5.0;510
c051c2e12d692b8a;Jesus;Aguilar;5.0;511
1effd880e1f1bb30;Garrett;Armfield;5.0;512
b909a9a9688b5284;Gabriel;Miranda;5.0;513
f6bcbd91b114ff58;Johnny;Munoz;4.94;514
568bbad0eaced57c;Shanna;Young;4.91;515
ca28cdf526d6b6e9;Nurullo;Aliev;4.85;516
4234f0097c83fa62;Sijara;Eubanks;4.84;517
d317a5e2b3f88c5f;Warlley;Alves;4.84;518
c739c2995a275314;Yanal;Ashmouz;4.73;519
a2ea77e974c5889f;Carlos;Felipe;4.69;520
c0d5c0c95c59050b;Ariane;Carnelossi;4.69;521
49ee5024966efc0d;Mounir;Lazzez;4.66;522
a29db9cd4f9ccea5;Natan;Levy;4.66;523
029afd138865d20a;Rafael;Alves;4.66;524
c742287ed86a09bc;Jessica;Penne;4.65;525
f9f07bb5a43535ed;Carlos;Condit;4.64;526
725b1abc9a39d873;AJ;Fletcher;4.62;527
b62d5280966b2460;Clayton;Carpenter;4.62;528
102a8fdf8cbf7467;Kleydson;Rodrigues;4.59;529
85073dbd1be65ed9;Greg;Hardy;4.59;530
ee18ff42063174df;Ottman;Azaitar;4.58;531
80d8aed0ca9b00f3;Montana;De La Rosa;4.57;532
a01a62132460a98d;Adam;Fugitt;4.56;533
b671bdf981ad527d;HyunSung;Park;4.56;534
776d4262c4da38bf;Pete;Rodriguez;4.53;535
5eb50529a8418b77;Gabe;Green;4.5;536
9c907996820d2d69;Jimmie;Rivera;4.47;537
3143bf892608139a;Yana;Santos;4.45;538
12e0fdc606f7e274;Luis;Saldana;4.37;539
d343df8ba11f4c4e;Nina;Nunes;4.35;540
16690d100f995f8f;Omari;Akhmedov;4.35;541
60193e707634e560;Montserrat;Rendon;4.34;542
5d495dec23d7c68e;Francis;Marshall;4.31;543
7debc13b36343605;Cristian;Quinonez;4.29;544
d05cb1e8d1b885d8;Jinh Yu;Frey;4.25;545
257b0c8d6f199895;Impa;Kasanganay;4.23;546
9ada30894bf04e19;David;Dvorak;4.15;547
a0e6753c42698f13;Omar;Morales;4.13;548
3cf66c62d9069f43;Lucie;Pudilova;4.11;549
6aae253467e8f9ce;Tafon;Nchukwi;4.08;550
b96619b3acd7d9da;Miesha;Tate;4.06;551
6c8072b61c276e67;Jessica-Rose;Clark;4.04;552
70e1f8a821b72c8b;Jimmy;Crute;4.04;553
37f560436d745c18;Nikolas;Motta;4.01;554
71505842fb6455c3;Dustin;Stoltzfus;4.01;555
305d73ede05e31ad;Austin;Lingo;3.96;556
80daefbed11ce998;Alejandro;Perez;3.95;557
40093d1d2d78394e;Charles;Rosa;3.92;558
5f179af5fffeb9f6;Cortney;Casey;3.91;559
5f3805dda9661cba;Jason;Witt;3.89;560
aa0c573da7119292;Juliana;Miller;3.84;561
687c15b2eddfaa63;Danilo;Marques;3.8;562
40f3cb27fc7305a1;Themba;Gorimbo;3.76;563
798e48f9e7f6ba22;Carlos;Hernandez;3.64;564
029e1293e609fd74;Abubakar;Nurmagomedov;3.62;565
26e3f3928b1891d9;Hannah;Goldy;3.56;566
8d20d76af3f213ce;Joseph;Holmes;3.54;567
207773daeb4afa7b;Devonte;Smith;3.52;568
ec23c1be628d8057;Trevin;Jones;3.5;569
b93c06d09d1c4ac0;Steven;Peterson;3.43;570
32490e80ddab1e5a;Song;Kenan;3.42;571
8f6a18831a120817;James;Krause;3.38;572
4a57ebb14315b251;Randa;Markos;3.35;573
2e585c701f72fe55;Ian;Heinisch;3.35;574
7832f2f62f04178f;Tucker;Lutz;3.35;575
7ab478c397cd68ef;Aliaskhab;Khizriev;3.32;576
39d91e95949de3d9;Felicia;Spencer;3.24;577
4bd6b4800070b069;Chas;Skelly;3.18;578
c7c39e2fb70248b3;Chad;Anheliger;3.18;579
4498b382c65a7faa;Roxanne;Modafferi;3.16;580
814ff3018127e8fc;Ricky;Glenn;3.13;581
c878270af633eb11;Jordan;Wright;3.13;582
86d9dbe1bfcbade7;Julia;Avila;3.11;583
ec52462a1b41f714;Brett;Johns;3.02;584
59c438c81fbf3ece;Tereza;Bleda;3.0;585
8b1ed83b02303075;Taylor;Lapilus;3.0;586
7b433309b0fd12aa;Brad;Katona;3.0;587
e3964ece586e0635;Jacqueline;Cavalcanti;3.0;588
f8f1ec513bcfef43;Alexander;Munoz;3.0;589
d9a56ecb6e94f02e;Evan;Elder;3.0;590
971dba22c622af12;Josefine;Knutsson;3.0;591
7138a15258dabf20;Bruna;Brasil;3.0;592
feedf3053472fe56;Charles;Radtke;3.0;593
8614b7134913f5d5;Jarjis;Danho;2.98;594
5c637af9472ae7cc;Jamey-Lyn;Horth;2.93;595
f4c49976c75c5ab2;Conor;McGregor;2.93;596
96924b0019b3aff1;Gaston;Bolanos;2.9;597
5dd180c8b3196786;Gloria;de Paula;2.85;598
8c169fbe1ac33637;Loik;Radzhabov;2.8;599
5095b0920a3602aa;Blake;Bilder;2.75;600
a6cba6bb66c1a8c9;Danny;Roberts;2.75;601
e4ba58725825412d;Dan;Argueta;2.69;602
e0b0cf71e0d69dd0;Kanako;Murata;2.66;603
122ac9b816d8b71c;Shana;Dobson;2.61;604
eb04b9d31e938edb;Michelle;Waterson-Gomez;2.6;605
2b68d9f125d07b42;Jared;Vanderaa;2.58;606
d2bc285ead803db0;Louis;Smolka;2.47;607
38c626ca912c7bac;Damir;Hadzovic;2.45;608
cfc3e7bb44685289;Trey;Ogden;2.41;609
c730a0be691dc081;Jared;Gooden;2.39;610
1d239d571e342453;Germaine;de Randamie;2.39;611
dbac0a413af64bbe;Felipe;Colares;2.37;612
37d752ec41ed84bb;Maria;Oliveira;2.36;613
9e50097a89442158;Mickey;Gall;2.36;614
2e5c2aa8e4ab9d82;Paulo;Costa;2.34;615
55fa6ce3e522c8bb;Zhalgas;Zhumagulov;2.31;616
2c010b26a3306969;Orion;Cosce;2.29;617
9dedfdd91070ddd8;Victoria;Leonardo;2.27;618
09e62c450e754913;Jimmy;Flick;2.26;619
f9b200db02b488d9;Lando;Vannata;2.25;620
135d124172a0bea3;Damir;Ismagulov;2.24;621
492b202d2064e7a9;Fabricio;Werdum;2.2;622
fccf811c1e8b01c7;Andrew;Sanchez;2.13;623
06f36cf4bd97ec77;Ed;Herman;2.12;624
98215d037be5bcb7;Cynthia;Calvillo;2.12;625
19b7738321cfae42;Mallory;Martin;2.11;626
a17ad5a5048e8c3f;Darren;Stewart;2.09;627
78f485f851891d68;Journey;Newson;2.09;628
70d2329a92864fdb;Sabina;Mazo;2.08;629
e99821959a840bb8;Lara;Procopio;2.06;630
9fe7af8b3fbe00a0;Preston;Parsons;2.06;631
78e501478a36a018;Khama;Worthy;1.99;632
d2cd7a69cc55e7ed;Austin;Hubbard;1.98;633
c0386644627a7ee5;Mana;Martinez;1.96;634
140745cbbcb023ac;Mauricio;Rua;1.93;635
056c493bbd76a918;Henry;Cejudo;1.91;636
9b7dfb3b7d99926a;Vanessa;Melo;1.86;637
52c2ae6d2f2d2613;Youssef;Zalal;1.86;638
abd5fb12437eda21;Ramazan;Emeev;1.85;639
1588b787bda7b540;Tom;Breese;1.85;640
2f1a257d6777096d;Luigi;Vendramini;1.81;641
304a21d0595e1a08;Justin;Jaynes;1.77;642
ce632027bf2a871b;Dalcha;Lungiambula;1.74;643
325ad0dd9126d3df;Randy;Costa;1.73;644
ec34349e7dffcde7;Claudia;Gadelha;1.64;645
f6ad6a1e4d600e0d;Mason;Jones;1.63;646
016a8d958883167c;Gina;Mazany;1.63;647
f9d0cae37dabfafc;Ike;Villanueva;1.62;648
57b10fca4f9c9a7a;Alex;Oliveira;1.61;649
79cb2a690b9ba5e8;Zarrukh;Adashev;1.53;650
feaf00f3373435d6;Chris;Gruetzemacher;1.43;651
bbc9ab95fa766493;Anderson;Dos Santos;1.43;652
a6c20202c701e5ca;Sasha;Palatnikov;1.4;653
cd3d7e37ff2d679c;Ricky;Turcios;1.35;654
93b62c5f2ba18e51;Gustavo;Lopez;1.34;655
297a2b35444c245b;Mandy;Bohm;1.33;656
068f8a189a47fea6;Maurice;Greene;1.29;657
df1eb4354d18a906;Scott;Holtzman;1.24;658
4100c7a09497ad41;Kay;Hansen;1.23;659
79325a3c1a5c3bf4;Andreas;Michailidis;1.22;660
ec18eb918121787c;Kazula;Vargas;1.2;661
ccf5dc41417e9daf;Juan;Espino;1.18;662
ae071698e1a3ccd4;Christian;Aguilera;1.15;663
dab8cfbb6b1db10a;Livinha;Souza;1.14;664
b4c6c904a9ffc5e8;Ashley;Yoder;1.14;665
f2b6fdb20675b11c;Mike;Perry;1.14;666
1235b31de15d0c6e;Montserrat Conejo;Ruiz;1.12;667
4f140403000158b5;Herbert;Burns;1.08;668
18b602842a24f7c5;Mike;Rodriguez;1.04;669
99506df1af6c8b3b;John;Dodson;1.0;670
c549573c0df4d676;Maki;Pitolo;0.92;671
d008d785f6347dc2;JeongYeong;Lee;0.91;672
2af2f2e26c4c0402;Hunter;Azure;0.91;673
483a953b18d73bb3;Deron;Winn;0.9;674
eebc23626e38f5dc;Liana;Jojua;0.88;675
cf65d56b0755ed3b;Alan;Jouban;0.84;676
8abac218746e04ca;Takashi;Sato;0.82;677
f998f5c102250d6e;Yohan;Lainesse;0.8;678
37c5366d18ed6c05;Roosevelt;Roberts;0.78;679
5f6f049d54728e88;Andre;Ewell;0.76;680
215a70f073a7b726;Jordan;Espinosa;0.74;681
0641c21bec209472;Mike;Jackson;0.69;682
3974fa35c917af1d;Ricardo;Lamas;0.64;683
b60c980f79b87ce8;Bea;Malecki;0.61;684
eee0ef3e2b14816b;Kai;Kamaka;0.61;685
0de720c0f1d4ab9c;Danny;Chavez;0.61;686
2844b047183a1adb;Luis;Pena;0.61;687
ebef46976554f975;Jordan;Griffin;0.53;688
a0e75f4a13eb73f1;Megan;Anderson;0.53;689
9c65736747ca92ec;Leonardo;Santos;0.53;690
82e7929bf6c2b689;Diego;Sanchez;0.41;691
8be158ca1e5ea6a0;Dwight;Grant;0.4;692
fea79f9bc8c68769;Marlon;Moraes;0.4;693
c21a036b4e012f1c;John;Makdessi;0.39;694
a4de54ea806fb525;Ray;Borg;0.39;695
be68b375707dcb85;Spike;Carlyle;0.35;696
928ae2e5b5f7a9ec;Justine;Kish;0.26;697
7772b283d288dbe2;Guram;Kutateladze;0.25;698
06a80a685ea98573;Irwin;Rivera;0.2;699
c2a670b22d2e196f;Aleksa;Camur;0.16;700
899923ff6ab13917;Bevon;Lewis;0.13;701
f72465a784c1b084;Jessica;Eye;0.1;702
7c9f96f9a6a5cd50;Brok;Weaver;0.06;703
d4691518d012b9e7;Aspen;Ladd;0.06;704
b406da701c479076;Ernest;Chavez;0.0;705
f59f1d3a2ff13edd;Eric;Schafer;0.0;706
ff6a1f63c254127e;Albert;Tumenov;0.0;707
f59e9e49ef85b469;Jason;Young;0.0;708
f5ff7bcdcfeba3ad;Trevor;Prangley;0.0;709
a6c2f5381d575920;Orlando;Wiet;0.0;710
b44f39a5c6596953;Pedro;Rizzo;0.0;711
f3388d2cf7ab3f64;Rob;MacDonald;0.0;712
b57edace7b647f07;Matt;Hobar;0.0;713
b59037262c8fe060;Ryan;Janes;0.0;714
b5b684eac99ae0a3;Chad;Mendes;0.0;715
f34312c2ccfa0e00;Spencer;Fisher;0.0;716
f341f9551ba744e2;Paul;Jones;0.0;717
a2b12c3f3d60ff69;Alex;Garcia;0.0;718
b60391da771deefe;Todd;Medina;0.0;719
f5990c11974d8e9c;Mike;Pyle;0.0;720
f2c8ebbeafd45f2b;Aaron;Riley;0.0;721
b63e800c18e011b5;Tedd;Williams;0.0;722
a2b06ca02bca14c0;Harold;Howard;0.0;723
f215cfbd4ba3c270;Garreth;McLellan;0.0;724
b6850671a008bf9a;Felice;Herrig;0.0;725
b69f24c500d783e7;Francimar;Barroso;0.0;726
b53c46f613f6f248;Brianna;Fortino;0.0;727
f348d05403fad037;Dan;Bobish;0.0;728
f3a078277b3b8ff4;Masanori;Kanehara;0.0;729
b4eeac608fc82f88;Yves;Jabouin;0.0;730
f50d95223751e6ca;Russell;Doane;0.0;731
ffc3e6daaa6da0b7;Johnny;Bedford;0.0;732
b4c96c3d9139bf0e;Patrick;Walsh;0.0;733
f53c1f4ceeed8c08;Dustin;Ortiz;0.0;734
b4bc2e3353a770b5;Ian;Freeman;0.0;735
ffc088e64fab57e9;Quinton;Jackson;0.0;736
a36556bb1565e32d;Joe;Proctor;0.0;737
f5431394fb284bb9;James;Te Huna;0.0;738
a390eb8a9b2df298;Chuck;Liddell;0.0;739
f57a8a52ca401ed9;Nick;Diaz;0.0;740
b45d6b73f4ca4467;Andre;Winner;0.0;741
f57dd0bfa8c17813;Mark;De La Rosa;0.0;742
b4537562f88ac582;Khalid;Taha;0.0;743
b3d21b2610dcfaeb;Emily;Whitmire;0.0;744
f797f0c57a83353e;Trevor;Smith;0.0;745
a3be148af5c7b088;Piotr;Hallmann;0.0;746
fbbde91f7bc2d3c5;Gary;Goodridge;0.0;747
fc31f896cde2bc2e;John;Howard;0.0;748
fe5a9547479396ab;Jim;Alers;0.0;749
fe91d254db77a7fc;Dustin;Kimura;0.0;750
aa03a3ca00ac6827;Carmelo;Marrero;0.0;751
fbf0947399d14323;Ken;Stone;0.0;752
aa1952ec0b3dd8e1;Kurt;Pellegrino;0.0;753
fbf0537e420e698e;Daniel;Teymur;0.0;754
aa5b4eff51bdc7d1;Gilbert;Melendez;0.0;755
aa6e591c2a2cdecd;Ricardo;Abreu;0.0;756
fc60ecf0671b9489;Chris;Holdsworth;0.0;757
a566371ba2ad7152;Josh;Thomson;0.0;758
aac5ac38148f0528;Paul;Kelly;0.0;759
fb1538b46877a695;Jonathan;Goulet;0.0;760
aae99701b21554e4;Ryan;Jensen;0.0;761
ab850a77a0fa487d;Sean;Spencer;0.0;762
ab8900ae1f1dfd4c;Yoshiyuki;Yoshida;0.0;763
a56607a451e4c70d;Chris;Wilson;0.0;764
fae67903c4fe636b;Antonio Braga;Neto;0.0;765
a9d6e047ce48ab63;Allen;Crowder;0.0;766
a8e6a69796280f17;Nate;Marquardt;0.0;767
fa8b9e6b0c2269f8;Jason;Dent;0.0;768
fcce75a25c14a804;Bojan;Velickovic;0.0;769
a6d8bfe9e0c8153b;Kevin;Burns;0.0;770
a6fd2173d5e2d7f0;Jason;Day;0.0;771
fdbefee0827e1567;Wu;Yanan;0.0;772
fd5b6598a3b70c0a;Seth;Baczynski;0.0;773
fcffee71cff5530e;Forrest;Griffin;0.0;774
fcd448a2fe1a23cc;Gian;Villante;0.0;775
a7b48e18ca27795d;Mark;Kerr;0.0;776
a7d687e6ecb30981;Rob;Broughton;0.0;777
a7ddae0be8b78147;Jessamyn;Duke;0.0;778
fe435e440b5de0ff;Jake;Shields;0.0;779
a7f4d0902bb64092;James;Irvin;0.0;780
a6a9ab5a824e8f66;Joel;Sutton;0.0;781
a6959da32f0e6b5d;Kyle;Bradley;0.0;782
fcaae0385b514f11;Frank;Shamrock;0.0;783
fc9a9559a05f2704;Eddie;Wineland;0.0;784
fc6e681bf6658faf;Ashlee;Evans-Smith;0.0;785
a851c35f58199231;Syuri;Kondo;0.0;786
a8aba6fd8a463043;Jess;Liaudin;0.0;787
abbc737317f66b81;Corey;Hill;0.0;788
fa37628269132d1a;Godofredo;Pepey;0.0;789
b369533a577fa97c;Dan;Christison;0.0;790
b12fc8a41e82d3a2;Joby;Sanchez;0.0;791
f7a7f7118d4b01b6;Lyoto;Machida;0.0;792
b0550072e5f0afa7;Yoshihiro;Akiyama;0.0;793
f77c68bb4be8516d;Yoel;Romero;0.0;794
b0a6124751a56bc4;Jonathan;Brookins;0.0;795
b0bd0c5425668b8f;Henrique;da Silva;0.0;796
fef3d17e27e916e7;Antonio;Carvalho;0.0;797
a4e85a58fbce64b2;Joe;Soto;0.0;798
b102c26727306ab6;Jussier;Formiga;0.0;799
b13da0b1a3aed3e7;Nick;Ring;0.0;800
f86cb5f25d545e0e;Daniel;Spitz;0.0;801
b19fc66613dc75b9;Chris;Brennan;0.0;802
ff4c3ab594c7fac3;Cristiano;Marcello;0.0;803
f65dcb22dada2223;Josh;Sampo;0.0;804
b26d3e3746fb4024;Brian;Bowles;0.0;805
b2a2da86546ddb19;Buddy;Roberts;0.0;806
b2acebbef8da14ea;Akihiro;Gono;0.0;807
b2e3aca4cd363477;Chris;Cariaso;0.0;808
b361180739bed4b0;David;Abbott;0.0;809
f7d73e452b064bf2;Danny;Henry;0.0;810
af997f7611673880;Gadzhimurad;Antigulov;0.0;811
fa315e6c77eee106;Brandon;Vera;0.0;812
f923e012414c883e;Lauren;Mueller;0.0;813
ac29d508d78384c9;Marcelo;Golm;0.0;814
fea8acf9bfcf09ec;Simeon;Thoresen;0.0;815
acff437707625fc7;Yushin;Okami;0.0;816
b6c4451cb13c9303;Andy;Ogle;0.0;817
a54fc2d6fc224dc3;Jamie;Varner;0.0;818
ad047e3073a775f3;Steve;Jennum;0.0;819
ad3f53c454cbbead;Josh;Barnett;0.0;820
f95381efb3051d81;Hugo;Viana;0.0;821
ad56b3f00ca38dfd;Mark;Godbeer;0.0;822
f8dc544e7077d014;Jorge;Santiago;0.0;823
f9081770e28ea2e1;Reginaldo;Vieira;0.0;824
aec185309b4843d0;Siyar;Bahadurzada;0.0;825
aed06011bf62237b;Dongi;Yang;0.0;826
af5b208e97f5d382;Wilson;Gouveia;0.0;827
a54a35a670d8e852;Andre;Roberts;0.0;828
af62f99eb7606308;Erik;Perez;0.0;829
f8fe2053d73d7bcf;Nick;Catone;0.0;830
af90b10c785ced3e;Mike;Rio;0.0;831
d4f364dd076bb0e2;Cung;Le;0.0;832
bda04c573563cc2e;Todd;Duffee;0.0;833
f1f9e48a0d150757;Steve;Cantwell;0.0;834
dd37fd509af89f15;Josh;Koscheck;0.0;835
cbd6f1abf955e628;Dave;Herman;0.0;836
cbe79765d44bd172;Alvin;Robinson;0.0;837
df2bf09c99594848;Mario;Miranda;0.0;838
cbf94e4c4af4ff6d;Nate;Loughran;0.0;839
cbfd1d34356a004c;Jeff;Monson;0.0;840
df05aa15b2d66f57;Chris;Tuchscherer;0.0;841
cc351e408bbb7d43;Brandon;Davis;0.0;842
cc6f9d1e89f3449a;Manvel;Gamburyan;0.0;843
dedc3bb440d09554;Anthony;Macias;0.0;844
cc84b68f862b466f;Eddie;Yagin;0.0;845
de75d1c45a39e221;Sergio;Pettis;0.0;846
de62052b2ede65ba;Matt;Arroyo;0.0;847
cc900af167fbedfd;Timothy;Johnson;0.0;848
cc900c6a71ed23f3;Clay;Collard;0.0;849
ccd1299e0345e0ce;Melvin;Guillard;0.0;850
ccdd90bd1fc7dab6;Vladimir;Matyushenko;0.0;851
cd01f0b768a32475;Jonathan;Wilson;0.0;852
de3ed2e152520c8d;Cal;Worsham;0.0;853
dd992d569aaebee6;Jesse;Taylor;0.0;854
dd4c16777fb2ccf9;Heather;Clark;0.0;855
cd7763bcadb5d4c8;Alan;Patrick;0.0;856
cd7bafbeee1f29a0;War;Machine;0.0;857
ce1e867808ef5fce;Justin;Willis;0.0;858
ce6065baef021cf3;Ikuhisa;Minowa;0.0;859
ce783bf73b5131f9;Eugene;Jackson;0.0;860
df85d6ec3493d120;Joe;Moreira;0.0;861
cbd5d3cdd862e90e;Rory;MacDonald;0.0;862
cbd3e590a85b18c5;Mirsad;Bektic;0.0;863
e25bcbcdaf6537a1;Reza;Madadi;0.0;864
c75b99887c8c3f5a;Keith;Rockel;0.0;865
c76ec2bc3a57666a;Mitch;Clarke;0.0;866
e363b21261814830;Marcos;Vinicius;0.0;867
c7d297714d9ab1a4;Marion;Reneau;0.0;868
c80095f6092271a7;Tim;Boetsch;0.0;869
c8097968da5e5f13;Chris;Wade;0.0;870
c8136ab8aa32c974;Kalib;Starnes;0.0;871
e361e5c858af6ff1;Alex;Karalexis;0.0;872
e2ccd9a9ace60de7;Aleksei;Kunchenko;0.0;873
e2b8186b618b00c4;Shamar;Bailey;0.0;874
c945adc22c2bfe8f;Brad;Pickett;0.0;875
e18a19001a3f7c7d;Alptekin;Ozkilic;0.0;876
dfae5da5676e4194;Chris;Dempsey;0.0;877
c9f6385af6df66d7;Papy;Abedi;0.0;878
e17ac6410c8377f4;Bartosz;Fabinski;0.0;879
ca2efc9d7d523c43;Shawn;Jordan;0.0;880
e14b5aa06eea9653;Abel;Trujillo;0.0;881
cac08b8685387ca5;James;McSweeney;0.0;882
e0ec3c3b6b611f7e;Hermes;Franca;0.0;883
e0b74df14f52cd15;Mike;Brown;0.0;884
cb139171ed1b69fe;Kenny;Florian;0.0;885
cb46dface0e28a2c;Jorge;Rivera;0.0;886
cb52f9490c2dc069;Sean;O'Connell;0.0;887
e023fa2e648ea0f1;Steve;Bosse;0.0;888
cedfdf8d423d500c;Pat;Miletich;0.0;889
cf946e03ba2e7666;Kevin;Aguilar;0.0;890
c727c7d31c50c4cf;Anthony;Hamilton;0.0;891
cf9d24e4bd0cf2ce;Mark;Bocek;0.0;892
d2036f31c035e0d1;Jose;Torres;0.0;893
da1d8d76404bb6b5;Bruno;Santos;0.0;894
d967f0128c323de6;Daniel;Cormier;0.0;895
d221ee27afc7a60e;Viscardi;Andrade;0.0;896
d23ccf4a6c221284;Karlos;Vemola;0.0;897
d90b630e0561818b;Gan;McGee;0.0;898
d2c55d1d2e67773b;David;Branch;0.0;899
d897897060f10a3a;Rich;Franklin;0.0;900
d81ac739417d7f53;Jake;Ellenberger;0.0;901
d2d37e8eeb3abc8d;Frank;Trigg;0.0;902
d814f5192e58fb2f;Drew;Fickett;0.0;903
d7b2c0b53883ee80;Kyle;Watson;0.0;904
d7adfcfdf7c6c1f8;Ian;Entwistle;0.0;905
d761b3766e38c5db;Marcel;Fortuna;0.0;906
d74cba8566291bfa;Junie;Browning;0.0;907
d71d968dc6ecfdaf;Katsuhisa;Fujii;0.0;908
d62bb4d84a7267ba;Mark;Hughes;0.0;909
d403b1a6f278c95e;Vagner;Rocha;0.0;910
d5f820c11a121050;Aaron;Simpson;0.0;911
d43a048a880efdff;Chris;Leben;0.0;912
d5ed14b2153c6ed2;Semmy;Schilt;0.0;913
d468288756ae3982;Renato;Sobral;0.0;914
d4a31850a7457f1b;Amanda;Cooper;0.0;915
d58478ded5534695;Maiquel;Falcao;0.0;916
d512d9f204059f57;Joe;Riggs;0.0;917
d1e7fc58d4225cdf;Danny;Castillo;0.0;918
d1e6a6536ee62517;Tyrone;Roberts;0.0;919
d1e1fdcea7c8a90a;Leandro;Issa;0.0;920
d0d7160824278840;Junior;Assuncao;0.0;921
cfaf010d5b389c09;Mike;Wilkinson;0.0;922
cfb65863d5099327;Thales;Leites;0.0;923
dd12382f28296f7b;Wang;Guan;0.0;924
dcbf01d605681ad1;Elizabeth;Phillips;0.0;925
d023ae89a2a4a41e;Matthew;Riddle;0.0;926
d024ed963e8bf7ea;Damien;Brown;0.0;927
d0314416a7f26527;Michael;McDonald;0.0;928
d06f8869449ba7bd;Alexander;Yakovlev;0.0;929
dc950d59dc590aca;Ebenezer Fontes;Braga;0.0;930
dc0f07928009a127;Rob;Emerson;0.0;931
d0c29452d3272603;Dan;Miller;0.0;932
a20f234df70f2182;Ji Yeon;Kim;0.0;933
da97d6c97d09c030;Charles;McCarthy;0.0;934
d0e50a3d1b250708;Andre;Soukhamthath;0.0;935
dbea8c1cb327ab3d;Igor;Araujo;0.0;936
d1152823307d7e7c;Rameau Thierry;Sokoudjou;0.0;937
d1528ac5675558b1;Rashad;Coulter;0.0;938
dbc17725b887860a;Cezar;Ferreira;0.0;939
dbaaf42313af90fa;Joe;Doerksen;0.0;940
d156513a19acf856;Sam;Alvey;0.0;941
db1f2ed63b54b9a7;Hector;Lombard;0.0;942
daf1b84aebd6602b;Roger;Huerta;0.0;943
d188a3b817860ec6;Steven;Siler;0.0;944
d1a1314976c50bef;Josh;Neer;0.0;945
e45cfa47f504033a;Jason;Gonzalez;0.0;946
e4aaaa34535e32b6;Nick;Denis;0.0;947
b6e6c3b1dcaae0a1;Will;Brooks;0.0;948
bf43fed8f29e1671;Marcin;Held;0.0;949
ee9d73f4fee9cbdd;Antonio Rodrigo;Nogueira;0.0;950
ba1e6cb3d43f7430;Justin;Ledet;0.0;951
ba280572acfba13f;Matt;Mitrione;0.0;952
baa5358456803df8;Alex;Hunter;0.0;953
ee779c43a8926d52;Rashad;Evans;0.0;954
ee457ef1e1c326c1;Ben;Earwood;0.0;955
bb1a2cdad6ff34db;Jason;Knight;0.0;956
bbfca6d5c27d9cd8;Edwin;Figueroa;0.0;957
bc3ec52ef70fc155;Ryan;Jimmo;0.0;958
edd02825c29028fe;Marco Polo;Reyes;0.0;959
bc7230f231701d66;Mike;Easton;0.0;960
ed9d8ee3a4239b1c;Sage;Northcutt;0.0;961
bd21a1e3d41c97ee;Ronny;Markes;0.0;962
ed74afc8b5b47a61;William;Macario;0.0;963
d50382dc0565a9e1;Viviane;Pereira;0.0;964
bdcbb976816fd256;Daniel;Kelly;0.0;965
be0b310a12eb80b4;Enrique;Barzola;0.0;966
be5cfd73617a5b1a;Javier;Vazquez;0.0;967
ed209f6618c82e41;Hacran;Dias;0.0;968
ec71a892fada28c7;Marco;Beltran;0.0;969
ec664422b22d9787;Jenel;Lausa;0.0;970
be9d259be012e8a4;Scott;Morris;0.0;971
bebb4ae55ac2bf6f;Chris;Fishgold;0.0;972
ec2d13a87d3d9541;Sheldon;Westcott;0.0;973
bf0e700106d00e55;Austin;Arnett;0.0;974
ba043b03eb799063;Phil;Harris;0.0;975
ee9ebceabfd16fa7;Kevin;Lee;0.0;976
eea0274e153256a0;Ian;Loveland;0.0;977
b8592b4a383696cd;Mitch;Gagnon;0.0;978
f1b2a4365799c48b;Christian;Wellisch;0.0;979
b71ce838b01f2cad;Rony;Jason;0.0;980
f1928a52590c5532;Curtis;Millender;0.0;981
b72a60a0cadff408;Louis;Gaudinot;0.0;982
b76c6268dc1d3c05;Danielle;Taylor;0.0;983
b76ed59283d3559c;Tsuyoshi;Kohsaka;0.0;984
f0abbb6f3444dae7;Paul;Buentello;0.0;985
b7d524c77c27389b;Marcus;Davis;0.0;986
b7f38813485745da;Michael;Kuiper;0.0;987
f046d724d2a84ac5;Desmond;Green;0.0;988
b7ffa72aa148599a;KJ;Noons;0.0;989
effd9de9937996f8;Tyron;Woodley;0.0;990
b9d0fd83bb8a147a;Keith;Jardine;0.0;991
b8aef0faf4ce9b31;Sam;Sicilia;0.0;992
eff47295daf721a6;Tamdan;McCrory;0.0;993
efb9a43415a56d34;Sai;Wang;0.0;994
efaf544314bb5c2e;Ron;Waterman;0.0;995
efa1f6b42c86793c;Adam;Wieczorek;0.0;996
b959e8c7fd8390d2;Kyle;Kingsbury;0.0;997
ef7fa30364cbe7f2;Hatsu;Hioki;0.0;998
b9664eae2ac75262;Eric;Spicely;0.0;999
eef9b891edbd4604;Mark;Hunt;0.0;1000
eee7dafac7d672b5;Brian;Melancon;0.0;1001
b9c03e7a4557e542;Royston;Wee;0.0;1002
bf12aca029bfcc47;Keith;Hackney;0.0;1003
ebc1f40e00e0c481;Stefan;Struve;0.0;1004
c6a33ff198aaaeeb;Stephan;Bonnar;0.0;1005
bfc2fc38a0e20211;Matt;Grice;0.0;1006
