"fightHref";"eventName";"eventDate";"eventLocation";"winnerHref";"winnerFirstName";"winnerLastName";"loserHref";"loserFirstName";"loserLastName";"result";"weightClass";"method";"methodDetails";"round";"time";"fightDuration";"belt";"fightOfTheNight";"performanceOfTheNight";"koOfTheNight";"submissionOfTheNight"
"1572dbb2433d2201";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"140745cbbcb023ac";"Mauricio";"Rua";"f7a7f7118d4b01b6";"Lyoto";"Machida";"win";"Light Heavyweight";"KO/TKO";"Punches";"1";"215";"215";"1";"0";"0";"1";"0"
"189d14e4e1602c48";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"eaea0fc7b76525a8";"Mike";"Guymon";"ab8900ae1f1dfd4c";"Yoshiyuki";"Yoshida";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"19425b506594d5c7";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"ba280572acfba13f";"Matt";"Mitrione";"27541033b97c076d";"Kevin";"Ferguson";"win";"Heavyweight";"KO/TKO";"Punches";"2";"264";"564";"0";"0";"0";"0";"0"
"351dccf63078a20e";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"dbaaf42313af90fa";"Joe";"Doerksen";"4d44f37107f01b9b";"Tom";"Lawlor";"win";"Middleweight";"submission";"Rear Naked Choke";"2";"130";"430";"0";"0";"0";"0";"0"
"44adac5d05f7e883";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"4130a743d9d22163";"Alan";"Belcher";"9fa3bd637edd9aa2";"Patrick";"Cote";"win";"Middleweight";"submission";"Rear Naked Choke";"2";"205";"505";"0";"0";"0";"0";"1"
"59f77a6ecd041dff";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"b7d524c77c27389b";"Marcus";"Davis";"fb1538b46877a695";"Jonathan";"Goulet";"win";"Welterweight";"KO/TKO";"Punches";"2";"83";"383";"0";"0";"0";"0";"0"
"bb58aad30b58b1e4";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"dd37fd509af89f15";"Josh";"Koscheck";"23725c826c481e7f";"Paul";"Daley";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"c795c4b7beb89bee";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"010986ee359fb863";"John";"Salter";"2be6596a9db33bf5";"Jason";"MacDonald";"win";"Middleweight";"KO/TKO";NULL;"1";"162";"162";"0";"0";"0";"0";"0"
"d4415f08ba3e017e";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"46baf0f57edfa4df";"Joey";"Beltran";"219a254e15d60135";"Tim";"Hague";"win";"Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"e3846855a38f0bce";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"0941df56f6ac954b";"Johny";"Hendricks";"a26198ba5093147e";"TJ";"Grant";"win";"Welterweight";"majorityDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"fc2badbeebf85ebf";"UFC 113: Machida vs Shogun 2";"2010-05-08 00:00:00";"Montreal, Quebec, Canada";"18968f97ad34f15c";"Jeremy";"Stephens";"501b07aec9b8fc2d";"Sam";"Stout";"win";"Lightweight";"splitDecision";NULL;"3";"300";"900";"0";"1";"0";"0";"0"
"022bdd58cc6e571d";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"d247691a6c0e9034";"Cub";"Swanson";"361d49960a196976";"Daniel";"Pineda";"win";"Featherweight";"KO/TKO";"Punch";"2";"112";"412";"0";"0";"0";"0";"0"
"27200d53ba9020b8";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"7447e9f28508106a";"Mackenzie";"Dern";"7dda2cf308f24a02";"Virna";"Jandiroba";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"33d52ac2d70b8415";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"971246648e162f0d";"Chase";"Hooper";"d21113c9ff3788ae";"Peter";"Barrett";"win";"Featherweight";"submission";"Heel Hook";"3";"182";"782";"0";"0";"0";"0";"0"
"4a172a5191cb8e60";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"3a46b268013afede";"Kevin";"Holland";"7a703c565ccaa18f";"Jacare";"Souza";"win";"Middleweight";"KO/TKO";"Punch";"1";"105";"105";"0";"0";"1";"0";"0"
"5ddf45e816a50fac";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"31ef8b67e13495b3";"Tecia";"Torres";"e94085e821bd81de";"Sam";"Hughes";"win";"Women's Strawweight";"KO/TKO";NULL;"1";"300";"300";"0";"0";"0";"0";"0"
"87d0b767742d3239";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"da816417a579a0bd";"Gavin";"Tucker";"aa171d55d4b5208f";"Billy";"Quarantillo";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"b7b867eb3c3cf163";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"07225ba28ae309b6";"Charles";"Oliveira";"22a92d7f62195791";"Tony";"Ferguson";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"c258996570faeec9";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"aa72b0f831d0bfe5";"Deiveson";"Figueiredo";"792be9a24df82ed6";"Brandon";"Moreno";"draw";"Flyweight";"majorityDecision";NULL;"5";"300";"1500";"1";"1";"0";"0";"0"
"cb7616f92a9a4e5b";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"c814b4c899793af6";"Rafael";"Fiziev";"b6452706b373eea1";"Renato";"Moicano";"win";"Lightweight";"KO/TKO";"Punch";"1";"245";"245";"0";"0";"1";"0";"0"
"fe3ff5b1d9135add";"UFC 256: Figueiredo vs. Moreno";"2020-12-12 00:00:00";"Las Vegas, Nevada, USA";"787bb1f087ccff8a";"Ciryl";"Gane";"63def5a5662a6917";"Junior";"Dos Santos";"win";"Heavyweight";"KO/TKO";"Elbow";"2";"154";"454";"0";"0";"0";"0";"0"
"075be81e3f92c2bf";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"579fcdfcabd23a7b";"Brian";"Stann";"d43a048a880efdff";"Chris";"Leben";"win";"Middleweight";"KO/TKO";"Knee";"1";"217";"217";"0";"0";"0";"0";"0"
"33c8395139de7551";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"22edaf53ad59a967";"Daniel";"Roberts";"9c669abd35b2522f";"Greg";"Soto";"win";"Welterweight";"submission";"Kimura";"1";"225";"225";"0";"0";"0";"0";"0"
"65b4d4be2d04bb34";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"fa315e6c77eee106";"Brandon";"Vera";"2924886ee9c4c527";"Thiago";"Silva";"noContest";"Light Heavyweight";NULL;NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"91bb64656e13a1d4";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"f2688492b9a525a3";"Frankie";"Edgar";"7d96bc577e5178b2";"Gray";"Maynard";"draw";"Lightweight";"splitDecision";NULL;"5";"300";"1500";"1";"1";"0";"0";"0"
"965989097794b22b";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"3a24769a4855040a";"Diego";"Nunes";"e0b74df14f52cd15";"Mike";"Brown";"win";"Featherweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"b13e3620949300c5";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"029eaff01e6bb8f0";"Dustin";"Poirier";"60ba33c3f555a7a3";"Josh";"Grispi";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"de7eec13356baebe";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"9bcf8603ceb25680";"Dong Hyun";"Kim";"8355922d564b152c";"Nate";"Diaz";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"df42fd9af4740d24";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"18968f97ad34f15c";"Jeremy";"Stephens";"b7d524c77c27389b";"Marcus";"Davis";"win";"Lightweight";"KO/TKO";"Punch";"3";"153";"753";"0";"0";"0";"1";"0"
"e7ace0544d5ab596";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"6f81b6de2557739a";"Jacob";"Volkmann";"3414b50b08a10600";"Antonio";"McKee";"win";"Lightweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"f327f8e59acfab1b";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"c47df9303d318c67";"Clay";"Guida";"3be081c29bf734d9";"Takanori";"Gomi";"win";"Lightweight";"submission";"Guillotine Choke";"2";"267";"567";"0";"0";"0";"0";"1"
"fbc7d73f7bf60b9c";"UFC 125: Resolution";"2011-01-01 00:00:00";"Las Vegas, Nevada, USA";"0c6d9ea8306c029e";"Brad";"Tavares";"1652f3213655b935";"Phil";"Baroni";"win";"Middleweight";"KO/TKO";"Punches";"1";"260";"260";"0";"0";"0";"0";"0"
"0a1f2e1f9d91bc9a";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"aa1952ec0b3dd8e1";"Kurt";"Pellegrino";"dc0f07928009a127";"Rob";"Emerson";"win";"Lightweight";"submission";"Rear Naked Choke";"2";"194";"494";"0";"0";"0";"0";"0"
"14c3447726332f2b";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"d0c29452d3272603";"Dan";"Miller";"4f2fcbefb668689d";"Jake";"Rosholt";"win";"Middleweight";"submission";"Guillotine Choke";"1";"63";"63";"0";"0";"0";"0";"0"
"26888b89fbd860cf";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"f8fe2053d73d7bcf";"Nick";"Catone";"b05086131c6f5dc5";"Derek";"Downey";"win";"Middleweight";"submission";"Keylock";"2";"75";"375";"0";"0";"0";"0";"0"
"2d80f60b67791b97";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"0ff11cc094e887bc";"Cain";"Velasquez";"a421465acbe59c77";"Denis";"Stojnic";"win";"Heavyweight";"KO/TKO";"Punches";"2";"154";"454";"0";"0";"0";"1";"0"
"6a663c04dfe5b88e";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"5731cc327790b731";"Matt";"Veach";"bfc2fc38a0e20211";"Matt";"Grice";"win";"Lightweight";"KO/TKO";"Punch";"1";"274";"274";"0";"0";"0";"0";"0"
"83c5a944258d2332";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"3bad7ef643840f67";"Joe";"Lauzon";"18968f97ad34f15c";"Jeremy";"Stephens";"win";"Lightweight";"submission";"Armbar";"2";"283";"583";"0";"0";"0";"0";"1"
"868833557ae90877";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"365fee2da473b177";"Anthony";"Johnson";"9583662df31d943f";"Luigi";"Fioravanti";"win";"Welterweight";"KO/TKO";"Punch";"1";"279";"279";"0";"0";"0";"0";"0"
"c9721146eba68c2a";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"75e5fec9f72910ef";"Gleison";"Tibau";"7d21de9c6d7c98b2";"Rich";"Clementi";"win";"Lightweight";"submission";"Guillotine Choke";"1";"275";"275";"0";"0";"0";"0";"0"
"df7f3c60c523ca55";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"d1a1314976c50bef";"Josh";"Neer";"86f582852a5b240a";"Mac";"Danzig";"win";"Lightweight";"submission";"Triangle Choke";"2";"216";"516";"0";"1";"0";"0";"0"
"e4420b9812501c17";"UFC Fight Night: Lauzon vs Stephens";"2009-02-07 00:00:00";"Tampa, Florida, USA";"d023ae89a2a4a41e";"Matthew";"Riddle";"2f3f12002564bb55";"Steve";"Bruno";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"07f234a488661125";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"f53d4f21d1b5f2dc";"Diego";"Ferreira";"7026eca45f65377b";"Jared";"Gordon";"win";"Lightweight";"KO/TKO";"Punch";"1";"118";"118";"0";"0";"0";"0";"0"
"0bfb221a0944f8e0";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"3cf66c62d9069f43";"Lucie";"Pudilova";"539ed332b3078821";"Sarah";"Moras";"win";"Women's Bantamweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"357a5bc5de4f545d";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"f1928a52590c5532";"Curtis";"Millender";"31ee470ef5dc8d7f";"Thiago";"Alves";"win";"Welterweight";"KO/TKO";"Knee";"2";"257";"557";"0";"0";"1";"0";"0"
"4335683beee93652";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"b997be68943010fc";"Geoff";"Neal";"1999ffb5cebc314f";"Brian";"Camozzi";"win";"Welterweight";"submission";"Rear Naked Choke";"1";"168";"168";"0";"0";"0";"0";"0"
"5edd1cd479f3919e";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"cdb96af67d096b1e";"Alex";"Morono";"6da99156486ed6c2";"Joshua";"Burkman";"win";"Welterweight";"submission";"Guillotine Choke";"1";"132";"132";"0";"0";"0";"0";"0"
"6ae96d1de3bb0506";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"6256b2b1562cb8e1";"James";"Vick";"a8283a4f415e1eb9";"Francisco";"Trinaldo";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"6f981a44898fb4ff";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"546f8599a63c29da";"Robert";"Sanchez";"b12fc8a41e82d3a2";"Joby";"Sanchez";"win";"Flyweight";"submission";"Rear Naked Choke";"1";"110";"110";"0";"0";"0";"0";"0"
"8f7a73d05387b159";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"1d00756835ca67c9";"Donald";"Cerrone";"813550bc53b15fb0";"Yancy";"Medeiros";"win";"Welterweight";"KO/TKO";"Punch";"1";"298";"298";"0";"0";"0";"0";"0"
"a8d189f56de9b451";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"cc351e408bbb7d43";"Brandon";"Davis";"b93c06d09d1c4ac0";"Steven";"Peterson";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"1";"0";"0";"0"
"aeac1209f15157ed";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"ed9d8ee3a4239b1c";"Sage";"Northcutt";"51e86de150ee8be6";"Thibault";"Gouti";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"d07dd6239afe1cb0";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"1cf7ccf64a5bf24e";"Oskar";"Piechota";"990bd63726a577f8";"Tim";"Williams";"win";"Middleweight";"KO/TKO";"Punch";"1";"114";"114";"0";"0";"0";"0";"0"
"f73dfeb48b09e6a6";"UFC Fight Night: Cerrone vs. Medeiros";"2018-02-18 00:00:00";"Austin, Texas, USA";"d3df1add9d9a7efb";"Derrick";"Lewis";"c9cf753cfdf77fc2";"Marcin";"Tybura";"win";"Heavyweight";"KO/TKO";"Punch";"3";"168";"768";"0";"0";"1";"0";"0"
"0ac4f0c1b4d021f6";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"94426bb170c88115";"Sodiq";"Yusuff";"192520689012c7e4";"Suman";"Mokhtarian";"win";"Featherweight";"KO/TKO";"Punches";"1";"134";"134";"0";"0";"1";"0";"0"
"20063242f6e40d31";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"140745cbbcb023ac";"Mauricio";"Rua";"49e96ff8ab781589";"Tyson";"Pedro";"win";"Light Heavyweight";"KO/TKO";"Punches";"3";"43";"643";"0";"0";"1";"0";"0"
"29f40d82bd128c65";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"70e1f8a821b72c8b";"Jimmy";"Crute";"eabf206b162b3b83";"Paul";"Craig";"win";"Light Heavyweight";"submission";"Kimura";"3";"291";"891";"0";"0";"0";"0";"0"
"44c60f91b4f7b23d";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"135d124172a0bea3";"Damir";"Ismagulov";"803bebcfb6d6f506";"Alex";"Gorgees";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"60cc0ac9ace28324";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"5331b25a60417ffb";"Anthony Rocco";"Martin";"a845f0735bc67405";"Jake";"Matthews";"win";"Welterweight";"submission";"Anaconda Choke";"3";"79";"679";"0";"0";"0";"0";"0"
"69279781a89c893e";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"de45aaae23dfa392";"Christos";"Giagos";"35faad160d346839";"Mizuto";"Hirota";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"70feb2bfc12b97d4";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"ce1e867808ef5fce";"Justin";"Willis";"eef9b891edbd4604";"Mark";"Hunt";"win";"Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"73a299d44d2ef5cd";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"e2ccd9a9ace60de7";"Aleksei";"Kunchenko";"acff437707625fc7";"Yushin";"Okami";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"94dcbc64641cbb6e";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"65ddc8a9ac4e8531";"Keita";"Nakamura";"cbf1c7ba5408a66f";"Salim";"Touahri";"win";"Welterweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"b6bd31215bd7ec1f";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"63def5a5662a6917";"Junior";"Dos Santos";"c62fbc117d57b943";"Tai";"Tuivasa";"win";"Heavyweight";"KO/TKO";"Punches";"2";"150";"450";"0";"0";"0";"0";"0"
"c65f4b4c0338d0c1";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"853eb0dd5c0e2149";"Kai";"Kara-France";"ac5a7400da3a9a41";"Elias";"Garcia";"win";"Flyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"1";"0";"0";"0"
"fa9ec0b8c4b3a84a";"UFC Fight Night: Dos Santos vs. Tuivasa";"2018-12-01 00:00:00";"Adelaide, South Australia, Australia";"5aedf14771ca82d2";"Wilson";"Reis";"840d2c82ea68b9aa";"Ben";"Nguyen";"win";"Flyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"2adfc6444d1adc01";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"cbd5d3cdd862e90e";"Rory";"MacDonald";"73c7cfa551289285";"BJ";"Penn";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"3b1aed7d00a775c6";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"3c6976f8182d9527";"Alexander";"Gustafsson";"140745cbbcb023ac";"Mauricio";"Rua";"win";"Light Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"405cbbcaa79db24b";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"31123249b0bbf52e";"Matt";"Brown";"9fe85152f351e737";"Mike";"Swick";"win";"Welterweight";"KO/TKO";"Punches";"2";"151";"451";"0";"0";"0";"0";"0"
"41d1e163b930426b";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"5f87a5c00b3d17ed";"Dennis";"Siver";"80dbeb1dd5b53e64";"Nam";"Phan";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"5c36d760c7e272f5";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"5f99b2bafb10305f";"Daron";"Cruickshank";"76729a829623e266";"Henry";"Martinez";"win";"Lightweight";"KO/TKO";"Kick";"2";"177";"477";"0";"0";"0";"0";"0"
"9caaca5748ea9086";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"5f04e3d58d9ce982";"Yves";"Edwards";"18968f97ad34f15c";"Jeremy";"Stephens";"win";"Lightweight";"KO/TKO";"Punch";"1";"115";"115";"0";"0";"0";"1";"0"
"b3e520f1092401c1";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"2f13e4020cea5b38";"Raphael";"Assuncao";"bc7230f231701d66";"Mike";"Easton";"win";"Bantamweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"b57345c34f6d2ab3";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"22aa91e402d0fe1f";"Ramsey";"Nijem";"a36556bb1565e32d";"Joe";"Proctor";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"bc72dac46f0383f1";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"2676b28836a5a836";"Benson";"Henderson";"8355922d564b152c";"Nate";"Diaz";"win";"Lightweight";"unanimousDecision";NULL;"5";"300";"1500";"1";"0";"0";"0";"0"
"ed8944898353b526";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"e14b5aa06eea9653";"Abel";"Trujillo";"182f2b78582de3d8";"Marcus";"LeVesseur";"win";"Lightweight";"KO/TKO";"Knees";"2";"236";"536";"0";"0";"0";"0";"0"
"f0cf2ca8e5c621a8";"UFC on FOX: Henderson vs Diaz";"2012-12-08 00:00:00";"Seattle, Washington, USA";"0b64d0fed453ef7f";"Scott";"Jorgensen";"7bd94b60d7521e4a";"John";"Albert";"win";"Bantamweight";"submission";"Rear Naked Choke";"1";"299";"299";"0";"1";"0";"0";"1"
"149d6b90f33634a4";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"cd2c4d30c6e13b47";"Marina";"Rodriguez";"7447e9f28508106a";"Mackenzie";"Dern";"win";"Women's Strawweight";"unanimousDecision";NULL;"5";"300";"1500";"0";"1";"0";"0";"0"
"20f19439e9b100b0";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"1a31ef98efce7a79";"Matheus";"Nicolau";"c96d9178c9ed9e62";"Tim";"Elliott";"win";"Flyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"38957d8eb185391c";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"a08ddd04eaffd81d";"Mariya";"Agapova";"70d2329a92864fdb";"Sabina";"Mazo";"win";"Women's Flyweight";"submission";"Rear Naked Choke";"3";"53";"653";"0";"0";"1";"0";"0"
"6101249c2cdd1493";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"45f0cc9d18f35137";"Chris";"Gutierrez";"dbac0a413af64bbe";"Felipe";"Colares";"win";"Bantamweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"777c65184aa63894";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"c0badf3243907e59";"Alexandr";"Romanov";"2b68d9f125d07b42";"Jared";"Vanderaa";"win";"Heavyweight";"KO/TKO";"Punches";"2";"283";"583";"0";"0";"0";"0";"0"
"d5ffdb5388ffabc6";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"c6aee362c7a7d482";"Randy";"Brown";"c730a0be691dc081";"Jared";"Gooden";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"ddb927b0dfcfac2a";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"97cf1a2c7c5e7889";"Steve";"Garcia";"318572f6f74b760d";"Charlie";"Ontiveros";"win";"Lightweight";"KO/TKO";"Punches";"2";"111";"411";"0";"0";"0";"0";"0"
"df16b9c2fc9722e9";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"29af297d9f1de0f8";"Damon";"Jackson";"40093d1d2d78394e";"Charles";"Rosa";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"f526892a27b50576";"UFC Fight Night: Dern vs. Rodriguez";"2021-10-09 00:00:00";"Las Vegas, Nevada, USA";"8e5d953bdb9ae5e7";"Loopy";"Godinez";"b4880ef2f838d4e1";"Silvana";"Gomez Juarez";"win";"Women's Strawweight";"submission";"Armbar";"1";"254";"254";"0";"0";"1";"0";"0"
"01e8868086004dd8";"UFC Fight Night: Lewis vs. Spivac";"2023-02-04 00:00:00";"Las Vegas, Nevada, USA";"e93b04e308913c2e";"Dooho";"Choi";"31f8081c7600da93";"Kyle";"Nelson";"draw";"Featherweight";"majorityDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
